rowType,sessionId,timestamp,challengeId,challengeType,skill,eventName,attemptNumber,feedbackType,scaffoldLevel,relatedField,split,firstTryCorrect,independentSuccess,finalSuccess,attemptCount,hintCount,highestScaffoldLevel,selfCorrected,selectedSplitStrategy,subfactAccuracy,completionTimeMs,selectedSplit,partial1Attempts,partial2Attempts,partial1Outcome,partial2Outcome,supportUsed,supportType,supportOpened,supportCompleted,attentionCueShown,cueType,splitCueShown,addOneCueShown,plusDotCueShown,payload
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.389Z","mixed-8-6","mixed","decomposition","feedback_shown","2","wrong_subfact","2","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""wrong_subfact"",""feedbackType"":""wrong_subfact"",""attemptNumber"":2,""scaffoldLevel"":2,""relatedField"":""partA"",""message"":""Count the rows together: 6 + 6 + 6 + 6."",""timestamp"":""2026-09-21T15:59:21.389Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.390Z","mixed-8-6","mixed","decomposition","subfact_submitted","2","","","partB","[4,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partB"",""value"":24,""correct"":true,""split"":[4,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.390Z","mixed-8-6","mixed","decomposition","feedback_shown","2","success","0","partB","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":2,""scaffoldLevel"":0,""relatedField"":""partB"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T15:59:21.390Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.656Z","mixed-8-6","mixed","decomposition","subfact_submitted","3","","","partA","[4,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""value"":23,""correct"":false,""split"":[4,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.656Z","mixed-8-6","mixed","decomposition","feedback_shown","3","wrong_subfact","3","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""wrong_subfact"",""feedbackType"":""wrong_subfact"",""attemptNumber"":3,""scaffoldLevel"":3,""relatedField"":""partA"",""message"":""Follow the row totals: 6 → 12 → 18 → 24. Enter the last total."",""timestamp"":""2026-09-21T15:59:21.656Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.657Z","mixed-8-6","mixed","decomposition","subfact_submitted","3","","","partB","[4,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partB"",""value"":24,""correct"":true,""split"":[4,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.658Z","mixed-8-6","mixed","decomposition","feedback_shown","3","success","0","partB","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":3,""scaffoldLevel"":0,""relatedField"":""partB"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T15:59:21.658Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.934Z","mixed-8-6","mixed","decomposition","answer_changed_after_feedback","3","","3","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""previousFeedbackType"":""wrong_subfact"",""scaffoldLevel"":3}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.962Z","mixed-8-6","mixed","decomposition","subfact_submitted","4","","","partA","[4,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""value"":24,""correct"":true,""split"":[4,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.962Z","mixed-8-6","mixed","decomposition","feedback_shown","4","success","0","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":4,""scaffoldLevel"":0,""relatedField"":""partA"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T15:59:21.962Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.963Z","mixed-8-6","mixed","decomposition","subfact_submitted","4","","","partB","[4,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partB"",""value"":24,""correct"":true,""split"":[4,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.963Z","mixed-8-6","mixed","decomposition","feedback_shown","4","success","0","partB","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":4,""scaffoldLevel"":0,""relatedField"":""partB"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T15:59:21.963Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:22.232Z","mixed-8-6","mixed","decomposition","control_changed","4","","","","[4,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""join"",""split"":[4,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:22.684Z","mixed-8-6","mixed","decomposition","feedback_shown","4","success_join","0","array","","","","","","","","","","","","","","","","","","","","","","","","","","{""feedbackType"":""success_join"",""scaffoldLevel"":0,""relatedField"":""array"",""attemptNumber"":4,""timestamp"":""2026-09-21T15:59:22.684Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:22.684Z","mixed-8-6","mixed","decomposition","challenge_completed","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""challengeId"":""mixed-8-6"",""challengeType"":""mixed"",""skill"":""decomposition"",""factors"":[8,6],""firstTryCorrect"":false,""independentSuccess"":false,""finalSuccess"":true,""attemptCount"":4,""hintCount"":0,""highestScaffoldLevel"":3,""selfCorrected"":true,""selectedSplitStrategy"":[4,4],""subfactAccuracy"":0.625,""completionTimeMs"":24378,""completedAt"":""2026-09-21T15:59:22.684Z"",""incorrectAttempts"":3,""policy"":""scaffold-same-skill-transfer""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:22.814Z","mixed-8-6","mixed","decomposition","session_completed","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""challengeCount"":6,""learnerState"":{""productRecall"":0.5625,""equalGroups"":3,""arrayConstruction"":2,""decomposition"":0.8999999999999999,""inverseRelationship"":1,""attempts"":12,""hintUsage"":0}}"
"challenge_summary","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:30.643Z","build-3-4","build","equalGroups","","","","","","","true","true","true","1","0","0","false","","","32230","","","","","","","","","","","","","","",""
"challenge_summary","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:35.230Z","build-5-3","build","equalGroups","","","","","","","true","true","true","1","0","0","false","","","4310","","","","","","","","","","","","","","",""
"challenge_summary","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:58.798Z","inverse-24-4","inverse","inverseRelationship","","","","","","","true","true","true","1","0","0","false","","","23291","","","","","","","","","","","","","","",""
"challenge_summary","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:35.558Z","split-7-6","split","decomposition","","","","","","","false","false","true","4","0","3","true","[3,4]","0.625","96492","","","","","","","","","","","","","","",""
"challenge_summary","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:58.274Z","split-6-7","split","decomposition","","","","","","","true","false","true","1","0","1","false","[5,1]","1","22677","","","","","","","","","","","","","","",""
"challenge_summary","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:22.684Z","mixed-8-6","mixed","decomposition","","","","","","","false","false","true","4","0","3","true","[4,4]","0.625","24378","","","","","","","","","","","","","","",""
